GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q8N6G5	CSGALNACT2	enables	GO:0047237	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.174	9606	UniProt		20201205
UniProtKB	Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C1F4|ensembl:ENSMUSP00000039819	9606	Ensembl		20201205
UniProtKB	Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:11788602		9606	UniProt		20031216
UniProtKB	Q8N6T7	SIRT6	enables	GO:0003950	F	ECO:0000304	TAS	PMID:17456799		9606	BHF-UCL		20080911
UniProtKB	Q8N6T7	SIRT6	enables	GO:0003956	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P59941	9606	UniProt		20050408
UniProtKB	Q8NAT1	POMGNT2	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004527410|UniProtKB:Q8NAT1	9606	GO_Central		20200206
UniProtKB	Q8NAT1	POMGNT2	enables	GO:0097363	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004527410|UniProtKB:Q8NAT1	9606	GO_Central		20200206
UniProtKB	Q8NAT1	POMGNT2	enables	GO:0008375	F	ECO:0000314	IDA	PMID:23929950		9606	UniProt		20130902
UniProtKB	Q8NAT1	POMGNT2	enables	GO:0097363	F	ECO:0000315	IMP	PMID:27066570		9606	UniProt		20190220
UniProtKB	Q8NAT1	POMGNT2	enables	GO:0097363	F	ECO:0000314	IDA	PMID:23929950		9606	MGI		20140307
UniProtKB	Q8NAT1	POMGNT2	enables	GO:0008375	F	ECO:0000304	TAS	Reactome:R-HSA-8879117		9606	Reactome		20160718
UniProtKB	Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:8982869		9606	UniProt		20160727
UniProtKB	Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:22117070		9606	UniProt		20160727
UniProtKB	Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042465	9606	InterPro		20201205
UniProtKB	Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30169771		9606	FlyBase		20190128
UniProtKB	Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U4G3|ensembl:ENSMUSP00000050246	9606	Ensembl		20201205
UniProtKB	Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000842934|UniProtKB:Q8NBJ5	9606	GO_Central		20190819
UniProtKB	Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000315	IMP	PMID:27402836		9606	UniProt		20170814
UniProtKB	Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.50	9606	UniProt		20201205
UniProtKB	Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000304	TAS	Reactome:R-HSA-1981120		9606	Reactome		20161111
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0046527	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000258331|UniProtKB:Q6UW63|UniProtKB:Q7Z4H8|UniProtKB:Q8NBL1	9606	GO_Central		20170228
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000954275|UniProtKB:Q8NBL1	9606	GO_Central		20170228
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035252	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000954275|UniProtKB:Q8NBL1	9606	GO_Central		20170228
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000314	IDA	PMID:21081508		9606	UniProt		20101217
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035252	F	ECO:0000315	IMP	PMID:27807076		9606	UniProt		20170307
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000315	IMP	PMID:27807076		9606	UniProt		20170307
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0140561	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.376	9606	UniProt		20201205
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0140562	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.63	9606	UniProt		20201205
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0046527	F	ECO:0000314	IDA	PMID:21949356		9606	MGI		20120503
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0046527	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYB9|ensembl:ENSMUSP00000038166	9606	Ensembl		20201205
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035252	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYB9|ensembl:ENSMUSP00000038166	9606	Ensembl		20201205
UniProtKB	Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYB9|ensembl:ENSMUSP00000038166	9606	Ensembl		20201205
UniProtKB	Q8NCL4	GALNT6	enables	GO:0004653	F	ECO:0000304	TAS	PMID:10464263		9606	PINC		20050308
UniProtKB	Q8NCL4	GALNT6	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8NCL4	GALNT6	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C7U7|ensembl:ENSMUSP00000056705	9606	Ensembl		20201205
UniProtKB	Q8NCR0	B3GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:23929950		9606	UniProt		20130902
UniProtKB	Q8NCR0	B3GALNT2	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q8NCR0	B3GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:23929950		9606	MGI		20140307
UniProtKB	Q8NCR0	B3GALNT2	enables	GO:0008376	F	ECO:0000304	TAS	Reactome:R-HSA-8931648		9606	Reactome		20160718
UniProtKB	Q8NCW6	GALNT11	enables	GO:0004653	F	ECO:0000314	IDA	PMID:24226769		9606	UniProt		20131202
UniProtKB	Q8NCW6	GALNT11	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q8NDV1	ST6GALNAC3	enables	GO:0001665	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349471|MGI:MGI:1355316|PANTHER:PTN000346036	9606	GO_Central		20200810
UniProtKB	Q8NDV1	ST6GALNAC3	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675	9606	InterPro		20201205
UniProtKB	Q8NDV1	ST6GALNAC3	enables	GO:0047290	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.7	9606	UniProt		20201205
UniProtKB	Q8NDV1	ST6GALNAC3	enables	GO:0008373	F	ECO:0000314	IDA	PMID:17123352		9606	BHF-UCL		20110721
UniProtKB	Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011591|MGI:MGI:1095413|PANTHER:PTN000087518|UniProtKB:O00587|UniProtKB:Q8NES3	9606	GO_Central		20200807
UniProtKB	Q8NES3	LFNG	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011591|MGI:MGI:1095413|PANTHER:PTN000087478|UniProtKB:O00587|UniProtKB:Q8NES3	9606	GO_Central		20180308
UniProtKB	Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017374	9606	InterPro		20201205
UniProtKB	Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.222	9606	UniProt		20201205
UniProtKB	Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000314	IDA	PMID:10935626		9606	FlyBase		20190121
UniProtKB	Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O09010	9606	UniProt		20131212
UniProtKB	Q8NFL0	B3GNT7	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q8NFL0	B3GNT7	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q8NFL0	B3GNT7	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q8NFL0	B3GNT7	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342057|PANTHER:PTN001285720|RGD:620490|UniProtKB:Q00973|UniProtKB:Q8NHY0	9606	GO_Central		20200313
UniProtKB	Q8NHY0	B4GALNT2	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011143	9606	InterPro		20201205
UniProtKB	Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000304	TAS	Reactome:R-HSA-8855954		9606	Reactome		20160208
UniProtKB	Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:14688233		9606	UniProt		20070219
UniProtKB	Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:12678917		9606	UniProt		20070219
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000315	IMP	PMID:22467853		9606	ARUK-UCL		20200131
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000356208|UniProtKB:E2RG47|UniProtKB:F1PJP5|UniProtKB:P46977|UniProtKB:Q8TCJ2	9606	GO_Central		20200808
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000315	IMP	PMID:22607976		9606	UniProt		20120920
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000315	IMP	PMID:19167329		9606	UniProt		20120920
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004576	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003674	9606	InterPro		20201205
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.18	9606	UniProt		20201205
UniProtKB	Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:E2RG47	9606	UniProt		20200128
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0047237	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.174	9606	UniProt		20201205
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0015020	F	ECO:0000314	IDA	PMID:11514575		9606	UniProt		20031216
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0047237	F	ECO:0000314	IDA	PMID:12163485		9606	UniProt		20061120
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0047238	F	ECO:0000314	IDA	PMID:12163485		9606	UniProt		20061120
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0008955	F	ECO:0000314	IDA	PMID:11514575		9606	UniProt		20031216
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000314	IDA	PMID:11514575		9606	UniProt		20031216
UniProtKB	Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000250	ISS	PMID:11788602	UniProtKB:Q8N6G5	9606	UniProt		20041006
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0047223	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000825782|UniProtKB:Q8WZA1	9606	GO_Central		20170828
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000314	IDA	PMID:27493216		9606	UniProt		20180404
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000315	IMP	PMID:27391550		9606	UniProt		20161109
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000315	IMP	PMID:26908613		9606	UniProt		20161109
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004139	9606	InterPro		20201205
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0047223	F	ECO:0000314	IDA	PMID:11742540		9606	MGI		20060727
UniProtKB	Q8WZA1	POMGNT1	enables	GO:0047223	F	ECO:0000304	TAS	Reactome:R-HSA-5617037		9606	Reactome		20140730
UniProtKB	Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106018|MGI:MGI:106019|MGI:MGI:106020|MGI:MGI:109243|PANTHER:PTN000241531|UniProtKB:O43173|UniProtKB:Q92185|UniProtKB:Q92186|UniProtKB:Q92187	9606	GO_Central		20201024
UniProtKB	Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000314	IDA	PMID:22885356		9606	UniProt		20200923
UniProtKB	Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000314	IDA	PMID:18348864		9606	UniProt		20200923
UniProtKB	Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000314	IDA	PMID:8706663		9606	UniProt		20200923
UniProtKB	Q92185	ST8SIA1	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q92185	ST8SIA1	enables	GO:0008373	F	ECO:0000304	TAS	PMID:8195250		9606	PINC		20030904
UniProtKB	Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.8	9606	UniProt		20201205
UniProtKB	Q92185	ST8SIA1	enables	GO:0008373	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V7T2|ensembl:ENSRNOP00000018999	9606	Ensembl		20201205
UniProtKB	Q92186	ST8SIA2	enables	GO:0003828	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106018|MGI:MGI:106019|MGI:MGI:106020|MGI:MGI:109243|PANTHER:PTN000241531|UniProtKB:O43173|UniProtKB:Q92185|UniProtKB:Q92186|UniProtKB:Q92187	9606	GO_Central		20201024
UniProtKB	Q92186	ST8SIA2	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q92186	ST8SIA2	enables	GO:0003828	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35696|ensembl:ENSMUSP00000026896	9606	Ensembl		20201205
UniProtKB	Q92186	ST8SIA2	enables	GO:0003828	F	ECO:0000314	IDA	PMID:10766765		9606	BHF-UCL		20110720
UniProtKB	Q92187	ST8SIA4	enables	GO:0003828	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106018|MGI:MGI:106019|MGI:MGI:106020|MGI:MGI:109243|PANTHER:PTN000241531|UniProtKB:O43173|UniProtKB:Q92185|UniProtKB:Q92186|UniProtKB:Q92187	9606	GO_Central		20201024
UniProtKB	Q92187	ST8SIA4	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q92187	ST8SIA4	enables	GO:0003828	F	ECO:0000314	IDA	PMID:10766765		9606	BHF-UCL		20110720
UniProtKB	Q92521	PIGB	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509188|SGD:S000003110|SGD:S000005163|SGD:S000005313|SGD:S000005675|TAIR:locus:2015601|TAIR:locus:4010713407|UniProtKB:Q5A0L9|UniProtKB:Q86VD9|UniProtKB:Q92521|UniProtKB:Q94A15	9606	GO_Central		20200808
UniProtKB	Q92521	PIGB	enables	GO:0000026	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509293|SGD:S000003110	9606	GO_Central		20200311
UniProtKB	Q92521	PIGB	enables	GO:0004376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039521	9606	InterPro		20201205
UniProtKB	Q92521	PIGB	enables	GO:0000026	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039521	9606	InterPro		20201205
UniProtKB	Q92521	PIGB	enables	GO:0004376	F	ECO:0000304	TAS	Reactome:R-HSA-162821		9606	Reactome		20150207
UniProtKB	Q92521	PIGB	enables	GO:0000030	F	ECO:0000314	IDA	PMID:8861954		9606	UniProt		20060809
UniProtKB	Q92535	PIGC	enables	GO:0017176	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009450	9606	InterPro		20201205
UniProtKB	Q92685	ALG3	enables	GO:0052925	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000291297|PomBase:SPAC7D4.06c|SGD:S000000178	9606	GO_Central		20200808
UniProtKB	Q92685	ALG3	enables	GO:0000030	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007873	9606	InterPro		20201205
UniProtKB	Q92685	ALG3	enables	GO:0052925	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.258	9606	UniProt		20201205
UniProtKB	Q92685	ALG3	enables	GO:0000033	F	ECO:0000304	TAS	Reactome:R-HSA-446188		9606	Reactome		20091202
UniProtKB	Q92685	ALG3	enables	GO:0000033	F	ECO:0000314	IDA	PMID:10581255		9606	UniProt		20071012
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106590|MGI:MGI:107821|MGI:MGI:109599|PANTHER:PTN000530809|RGD:2781|UniProtKB:O00219|UniProtKB:Q92819	9606	GO_Central		20170228
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028371	9606	InterPro		20201205
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.212	9606	UniProt		20201205
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70312|ensembl:ENSMUSP00000062212	9606	Ensembl		20201205
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35776|ensembl:ENSRNOP00000006517	9606	Ensembl		20201205
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000315	IMP	PMID:22016393		9606	BHF-UCL		20120521
UniProtKB	Q92819	HAS2	enables	GO:0050501	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35776	9606	UniProt		20120215
UniProtKB	Q92839	HAS1	enables	GO:0050501	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106590|MGI:MGI:107821|MGI:MGI:109599|PANTHER:PTN000530809|RGD:2781|UniProtKB:O00219|UniProtKB:Q92819	9606	GO_Central		20170228
UniProtKB	Q92839	HAS1	enables	GO:0050501	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61647	9606	UniProt		20130911
UniProtKB	Q92839	HAS1	enables	GO:0050501	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028385	9606	InterPro		20201205
UniProtKB	Q92839	HAS1	enables	GO:0050501	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.212	9606	UniProt		20201205
UniProtKB	Q92935	EXTL1	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265974|MGI:MGI:894663|PANTHER:PTN000869020|UniProtKB:Q16394	9606	GO_Central		20190524
UniProtKB	Q92935	EXTL1	enables	GO:0015020	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265974|MGI:MGI:894663|PANTHER:PTN000869020|UniProtKB:Q16394	9606	GO_Central		20190524
UniProtKB	Q92935	EXTL1	enables	GO:0050508	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.224	9606	UniProt		20201205
UniProtKB	Q93063	EXT2	enables	GO:0050509	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0029175|PANTHER:PTN000868988|UniProtKB:O77783	9606	GO_Central		20190524
UniProtKB	Q93063	EXT2	enables	GO:0015020	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027673	9606	InterPro		20201205
UniProtKB	Q93063	EXT2	enables	GO:0050509	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.225	9606	UniProt		20201205
UniProtKB	Q93063	EXT2	enables	GO:0050508	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.224	9606	UniProt		20201205
UniProtKB	Q93063	EXT2	enables	GO:0008375	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70428|ensembl:ENSMUSP00000028623	9606	Ensembl		20201205
UniProtKB	Q93063	EXT2	enables	GO:0015020	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70428|ensembl:ENSMUSP00000028623	9606	Ensembl		20201205
UniProtKB	Q93063	EXT2	enables	GO:0015020	F	ECO:0000314	IDA	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q93063	EXT2	enables	GO:0042328	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q93063	EXT2	enables	GO:0050509	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q93070	ART4	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107511|MGI:MGI:107948|PANTHER:PTN001619882|UniProtKB:P55806|UniProtKB:P55807	9606	GO_Central		20180112
UniProtKB	Q93070	ART4	enables	GO:0003956	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000768	9606	InterPro		20201205
UniProtKB	Q93070	ART4	enables	GO:0003956	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q93070	ART4	enables	GO:0106274	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q93070	ART4	enables	GO:0106275	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q93070	ART4	enables	GO:0003956	F	ECO:0000303	NAS	PMID:9119374		9606	UniProt		20010921
UniProtKB	Q969X2	ST6GALNAC6	enables	GO:0001665	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349471|MGI:MGI:1355316|PANTHER:PTN000346036	9606	GO_Central		20200810
UniProtKB	Q969X2	ST6GALNAC6	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675	9606	InterPro		20201205
UniProtKB	Q969X2	ST6GALNAC6	enables	GO:0008373	F	ECO:0000314	IDA	PMID:17123352		9606	BHF-UCL		20110721
UniProtKB	Q969X2	ST6GALNAC6	enables	GO:0001665	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JM95	9606	BHF-UCL		20110721
UniProtKB	Q969X2	ST6GALNAC6	enables	GO:0008373	F	ECO:0000250	ISS	PMID:12668675	UniProtKB:Q9JM95	9606	BHF-UCL		20110721
UniProtKB	Q96EU7	C1GALT1C1	enables	GO:0016263	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0032078|PANTHER:PTN000547277|UniProtKB:Q9NS00	9606	GO_Central		20170228
UniProtKB	Q96FL9	GALNT14	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q96JF0	ST6GAL2	enables	GO:0003835	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:108470|PANTHER:PTN001010096|UniProtKB:P15907|UniProtKB:Q96JF0	9606	GO_Central		20170228
UniProtKB	Q96JF0	ST6GAL2	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675	9606	InterPro		20201205
UniProtKB	Q96JF0	ST6GAL2	enables	GO:0003835	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.1	9606	UniProt		20201205
UniProtKB	Q96JF0	ST6GAL2	enables	GO:0003835	F	ECO:0000314	IDA	PMID:12235148		9606	UniProt		20031216
UniProtKB	Q96L15	ART5	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107511|MGI:MGI:107948|PANTHER:PTN001619882|UniProtKB:P55806|UniProtKB:P55807	9606	GO_Central		20180112
UniProtKB	Q96L15	ART5	enables	GO:0003956	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000768	9606	InterPro		20201205
UniProtKB	Q96L15	ART5	enables	GO:0106274	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q96L15	ART5	enables	GO:0003956	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q96L15	ART5	enables	GO:0106275	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q96L58	B3GALT6	enables	GO:0035250	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0033315|MGI:MGI:2152819|PANTHER:PTN000880300|UniProtKB:Q96L58|WB:WBGene00005020	9606	GO_Central		20170511
UniProtKB	Q96L58	B3GALT6	enables	GO:0047220	F	ECO:0000315	IMP	PMID:29443383		9606	UniProt		20201125
UniProtKB	Q96L58	B3GALT6	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q96L58	B3GALT6	enables	GO:0047220	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.134	9606	UniProt		20201205
UniProtKB	Q96L58	B3GALT6	enables	GO:0047220	F	ECO:0000304	TAS	Reactome:R-HSA-1889978		9606	Reactome		20111101
